segment,time_s,min_speed_mph,max_speed_mph,likely_speed_mph,min_position_ft,max_position_ft,likely_position_ft
2,33.49579831932773,-60.0,-0.0,-26.771736461704357,41838.098890952,42313.597267289304,41838.098890952
2,33.75630252100841,-60.0,-0.0,-26.771736461704357,41838.098890952,42313.597267289304,41838.098890952
2,34.016806722689076,-60.0,-0.0,-26.771736461704357,41838.098890952,42313.597267289304,41838.098890952
2,34.27731092436975,-60.0,-0.0,-26.771736461704357,41838.098890952,42313.597267289304,41838.098890952
2,34.53781512605042,-60.0,-0.0,-26.771736461704357,41838.098890952,42313.597267289304,41838.098890952
2,34.79831932773109,-60.0,-0.0,-26.771736461704357,41838.098890952,42313.597267289304,41838.098890952
2,35.05882352941177,-59.145882352941165,-0.0,-26.32235294117646,41838.098890952,42313.597267289304,41838.098890952
2,35.31932773109244,-57.84336134453778,-0.0,-25.801344537815112,41838.098890952,42313.597267289304,41838.098890952
2,35.57983193277311,-56.540840336134444,-0.0,-25.280336134453776,41838.098890952,42299.26350285206,41838.098890952
2,35.84033613445378,-55.23831932773111,-0.0,-24.75932773109244,41838.098890952,42277.909564435126,41838.098890952
2,36.10084033613445,-53.93579831932774,-0.0,-24.23831932773109,41838.098890952,42257.053285035916,41838.098890952
2,36.36134453781513,-52.633277310924356,-0.0,-23.71731092436974,41838.098890952,42236.69466465443,41838.098890952
2,36.6218487394958,-51.33075630252098,-0.0,-23.19630252100839,41838.098890952,42216.83370329067,41838.098890952
2,36.88235294117647,-50.02823529411764,-0.0,-22.675294117647056,41838.098890952,42197.470400944636,41838.098890952
2,37.142857142857146,-48.725714285714275,-0.0,-22.154285714285706,41838.098890952,42178.604757616326,41838.098890952
2,37.403361344537814,-47.42319327731093,-0.0,-21.63327731092437,41838.098890952,42160.23677330574,41838.098890952
2,37.66386554621849,-46.120672268907555,-0.0,-21.11226890756302,41838.098890952,42142.36644801288,41838.098890952
2,37.92436974789916,-44.81815126050418,-0.0,-20.59126050420167,41838.098890952,42124.99378173774,41838.098890952
2,38.18487394957984,-43.51563025210081,-0.0,-20.07025210084032,41838.098890952,42108.11877448033,41838.098890952
2,38.445378151260506,-42.213109243697474,-0.0,-19.549243697478985,41838.098890952,42091.741426240646,41838.098890952
2,38.705882352941174,-40.910588235294135,-0.0,-19.02823529411765,41838.098890952,42075.861737018684,41838.098890952
2,38.96638655462185,-39.60806722689076,-0.0,-18.5072268907563,41838.098890952,42060.47970681445,41838.098890952
2,39.226890756302524,-38.305546218487386,-0.0,-17.98621848739495,41838.098890952,42045.595335627935,41838.098890952
2,39.4873949579832,-37.003025210084004,-0.0,-17.4652100840336,41838.098890952,42031.20862345915,41838.098890952
2,39.747899159663866,-35.70050420168067,-0.0,-16.944201680672265,41838.098890952,42017.319570308086,41838.098890952
2,40.00840336134454,-34.3979831932773,-0.0,-16.423193277310915,41838.098890952,42003.92817617475,41838.098890952
2,40.26890756302521,-33.09546218487396,-0.0,-15.90218487394958,41838.098890952,41991.034441059135,41838.098890952
2,40.529411764705884,-31.792941176470585,-0.0,-15.38117647058823,41838.098890952,41978.63836496125,41838.098890952
2,40.78991596638656,-30.490420168067207,-0.0,-14.86016806722688,41838.098890952,41966.739947881084,41838.098890952
2,41.050420168067234,-29.187899159663832,-0.0,-14.33915966386553,41838.098890952,41955.33918981864,41838.098890952
2,41.3109243697479,-27.88537815126049,-0.0,-13.818151260504195,41838.098890952,41944.436090773925,41838.098890952
2,41.57142857142857,-26.582857142857158,-0.0,-13.297142857142859,41838.098890952,41934.030650746936,41838.098890952
2,41.831932773109244,-25.280336134453776,-0.0,-12.77613445378151,41838.098890952,41924.12286973767,41838.098890952
2,42.09243697478992,-23.977815126050405,-0.0,-12.25512605042016,41838.098890952,41914.71274774613,41838.098890952
2,42.352941176470594,-22.67529411764703,-0.0,-11.73411764705881,41838.098890952,41905.80028477232,41838.098890952
2,42.61344537815126,-21.372773109243692,-0.0,-11.213109243697474,41838.098890952,41897.38548081623,41838.098890952
2,42.87394957983193,-20.07025210084035,-0.0,-10.692100840336138,41838.098890952,41889.468335877864,41838.098890952
2,43.134453781512605,-18.76773109243698,-0.0,-10.171092436974789,41838.098890952,41882.04884995722,41838.098890952
2,43.39495798319328,-17.4652100840336,-0.0,-9.650084033613439,41838.098890952,41875.1270230543,41838.098890952
2,43.655462184873954,-16.162689075630226,-0.0,-9.129075630252089,41838.098890952,41868.70285516911,41838.098890952
2,43.91596638655462,-14.86016806722689,-0.0,-8.608067226890753,41838.098890952,41862.776346301645,41838.098890952
2,44.1764705882353,-13.557647058823514,-0.0,-8.087058823529404,41838.098890952,41857.347496451905,41838.098890952
2,44.436974789915965,-12.255126050420177,-0.0,-7.566050420168068,41838.098890952,41852.41630561988,41838.098890952
2,44.69747899159664,-10.9526050420168,-0.5324369747899192,-7.045042016806718,41838.029593451094,41847.98277380559,41838.029593451094
2,44.957983193277315,-9.650084033613426,-1.3139495798319443,-6.5240336134453685,41837.67686558214,41844.046901009024,41837.67686558214
2,45.21848739495799,-8.347563025210054,-2.095462184873969,-6.003025210084018,41837.02554230256,41840.60868723018,41837.02554230256
