segment,time_s,min_speed_mph,max_speed_mph,likely_speed_mph,min_position_ft,max_position_ft,likely_position_ft
54,929.9159663865546,0.0,28.027899159663804,17.855797505781883,27754.1495338928,27904.844423143677,27872.532830238484
54,930.1848739495798,0.0,28.83462184873943,17.855797505781883,27754.1495338928,27916.05767405963,27879.57513276697
54,930.453781512605,0.0,29.64134453781506,17.855797505781883,27754.1495338928,27927.589095319483,27886.61743529546
54,930.7226890756302,0.0,30.448067226890682,17.855797505781883,27754.1495338928,27933.71,27893.659737823946
54,930.9915966386554,0.0,31.25478991596631,17.855797505781883,27754.1495338928,27933.71,27900.702040352433
54,931.2605042016806,0.0,32.06151260504194,17.478991596638707,27754.1495338928,27933.71,27907.685912463618
54,931.5294117647059,0.0,32.868235294117575,16.941176470588285,27754.1495338928,27933.71,27914.473546466867
54,931.7983193277311,0.0,33.674957983193195,16.40336134453787,27754.1495338928,27933.71,27921.049066907515
54,932.0672268907563,0.0,34.48168067226882,15.86554621848745,27754.1495338928,27933.71,27927.41247378556
54,932.3361344537815,0.0,35.28840336134445,15.327731092437034,27754.1495338928,27933.71,27933.563767101004
54,932.6050420168067,0.0,36.09512605042008,14.789915966386614,27754.1495338928,27933.71,27933.71
54,932.8739495798319,0.0,35.630252100840494,14.252100840336196,27754.1495338928,27933.71,27933.71
54,933.1428571428571,0.0,34.28571428571445,13.714285714285777,27761.301444897956,27933.71,27933.71
54,933.4117647058823,0.0,32.9411764705884,13.176470588235357,27774.55854256055,27933.71,27933.71
54,933.6806722689075,0.0,31.596638655462357,12.638655462184941,27787.285356316643,27933.71,27933.71
54,933.9495798319327,0.0,30.25210084033631,12.100840336134523,27799.481886166228,27933.71,27933.71
54,934.218487394958,0.0,28.907563025210262,11.563025210084104,27811.148132109312,27933.71,27933.71
54,934.4873949579832,0.0,27.56302521008422,11.025210084033688,27822.284094145893,27933.71,27933.71
54,934.7563025210084,0.0,26.218487394958174,10.487394957983268,27832.88977227597,27933.71,27933.71
54,935.0252100840336,0.0,24.873949579832125,9.94957983193285,27842.96516649954,27933.71,27933.71
54,935.2941176470588,0.0,23.529411764706083,9.411764705882433,27852.510276816607,27933.71,27933.71
