segment,time_s,min_speed_mph,max_speed_mph,likely_speed_mph,min_velocity_ms,max_velocity_ms,likely_velocity_ms,min_position_ft,max_position_ft,likely_position_ft
73,1816.781512605042,4.283143213204619,4.283143213204619,4.283143213204619,1.9147363420309929,1.9147363420309929,1.9147363420309929,5248.187264667915,5248.187264667915,5248.187264667915
73,1816.90756302521,4.330419040032275,4.330419040032275,4.330419040032275,1.9358705276560284,1.9358705276560284,1.9358705276560284,5248.98347811434,5248.98347811434,5248.98347811434
73,1817.0336134453783,4.375526661599323,4.375526661599323,4.375526661599323,1.9560354388013612,1.9560354388013612,1.9560354388013612,5249.788231226665,5249.788231226665,5249.788231226665
73,1817.1596638655462,4.418466077905595,4.418466077905595,4.418466077905595,1.9752310754669173,1.9752310754669173,1.9752310754669173,5250.601123159306,5250.601123159306,5250.601123159306
73,1817.2857142857142,4.459237288951181,4.459237288951181,4.459237288951181,1.9934574376527359,1.9934574376527359,1.9934574376527359,5251.421753066684,5251.421753066684,5251.421753066684
73,1817.4117647058824,4.497840294736145,4.497840294736145,4.497840294736145,2.0107145253588463,2.0107145253588463,2.0107145253588463,5252.249720103218,5252.249720103218,5252.249720103218
73,1817.5378151260504,4.534275095260351,4.534275095260351,4.534275095260351,2.027002338585187,2.027002338585187,2.027002338585187,5253.084623423326,5253.084623423326,5253.084623423326
73,1817.6638655462184,4.5685416905238645,4.5685416905238645,4.5685416905238645,2.0423208773317882,2.0423208773317882,2.0423208773317882,5253.9260621814265,5253.9260621814265,5253.9260621814265
73,1817.7899159663866,4.6006400805267464,4.6006400805267464,4.6006400805267464,2.056670141598677,2.056670141598677,2.056670141598677,5254.773635531941,5254.773635531941,5254.773635531941
73,1817.9159663865546,4.630570265268879,4.630570265268879,4.630570265268879,2.0700501313857997,2.0700501313857997,2.0700501313857997,5255.626942629286,5255.626942629286,5255.626942629286
73,1818.0420168067226,4.658332244750325,4.658332244750325,4.658332244750325,2.082460846693185,2.082460846693185,2.082460846693185,5256.48558262788,5256.48558262788,5256.48558262788
73,1818.1680672268908,4.683926018971124,4.683926018971124,4.683926018971124,2.093902287520851,2.093902287520851,2.093902287520851,5257.349154682145,5257.349154682145,5257.349154682145
73,1818.2941176470588,4.707351587931186,4.707351587931186,4.707351587931186,2.104374453868757,2.104374453868757,2.104374453868757,5258.217257946496,5258.217257946496,5258.217257946496
73,1818.420168067227,4.728608951630597,4.728608951630597,4.728608951630597,2.113877345736942,2.113877345736942,2.113877345736942,5259.089491575356,5259.089491575356,5259.089491575356
73,1818.546218487395,4.747698110069277,4.747698110069277,4.747698110069277,2.1224109631253696,2.1224109631253696,2.1224109631253696,5259.96545472314,5259.96545472314,5259.96545472314
73,1818.672268907563,4.76461906324727,4.76461906324727,4.76461906324727,2.12997530603406,2.12997530603406,2.12997530603406,5260.84474654427,5260.84474654427,5260.84474654427
73,1818.7983193277312,4.779371811164597,4.779371811164597,4.779371811164597,2.1365703744630213,2.1365703744630213,2.1365703744630213,5261.726966193164,5261.726966193164,5261.726966193164
73,1818.9243697478992,4.791956353821208,4.791956353821208,4.791956353821208,2.142196168412233,2.142196168412233,2.142196168412233,5262.6117128242395,5262.6117128242395,5262.6117128242395
73,1819.0504201680671,4.80237269121713,4.80237269121713,4.80237269121713,2.146852687881706,2.146852687881706,2.146852687881706,5263.498585591917,5263.498585591917,5263.498585591917
