segment,time_s,min_speed_mph,max_speed_mph,likely_speed_mph,min_velocity_ms,max_velocity_ms,likely_velocity_ms,min_position_ft,max_position_ft,likely_position_ft
25,445.26050420168065,60.0,60.0,60.0,26.8224,26.8224,26.8224,11093.578152734133,11093.578152734133,11093.578152734133
25,445.39495798319325,60.0,60.0,60.0,26.8224,26.8224,26.8224,11105.410112397998,11105.410112397998,11105.410112397998
25,445.52941176470586,60.0,60.0,60.0,26.8224,26.8224,26.8224,11117.242072061863,11117.242072061863,11117.242072061863
25,445.66386554621846,60.0,60.0,60.0,26.8224,26.8224,26.8224,11129.074031725728,11129.074031725728,11129.074031725728
25,445.79831932773106,60.0,60.0,60.0,26.8224,26.8224,26.8224,11140.905991389593,11140.905991389593,11140.905991389593
25,445.93277310924367,60.0,60.0,60.0,26.8224,26.8224,26.8224,11152.737951053457,11152.737951053457,11152.737951053457
25,446.0672268907563,60.0,60.0,60.0,26.8224,26.8224,26.8224,11164.569910717322,11164.569910717322,11164.569910717322
25,446.20168067226894,60.0,60.0,60.0,26.8224,26.8224,26.8224,11176.401870381193,11176.401870381193,11176.401870381193
25,446.3361344537815,60.0,60.0,60.0,26.8224,26.8224,26.8224,11188.233830045054,11188.233830045054,11188.233830045054
25,446.47058823529414,60.0,60.0,60.0,26.8224,26.8224,26.8224,11200.065789708924,11200.065789708924,11200.065789708924
25,446.60504201680675,60.0,60.0,60.0,26.8224,26.8224,26.8224,11211.897749372789,11211.897749372789,11211.897749372789
25,446.73949579831935,60.0,60.0,60.0,26.8224,26.8224,26.8224,11223.729709036654,11223.729709036654,11223.729709036654
25,446.87394957983196,60.0,60.0,60.0,26.8224,26.8224,26.8224,11235.561668700519,11235.561668700519,11235.561668700519
25,447.00840336134456,60.0,60.0,60.0,26.8224,26.8224,26.8224,11247.393628364383,11247.393628364383,11247.393628364383
25,447.14285714285717,60.0,60.0,60.0,26.8224,26.8224,26.8224,11259.225588028248,11259.225588028248,11259.225588028248
